,Unnamed: 0,uid,domainID,siteID,namedLocation,locationID,startDate,endDate,ongoingEvent,estimatedOrActualDate,dateRemarks,eventID,samplingProtocolVersion,eventType,methodTypeChoice,name,scientificName,otherScientificName,fireSeverity,biomassRemoval,minQuantity,maxQuantity,quantityUnit,reporterType,remarks,recordedBy,dataQF,publicationDate,release
2863,2863,c7fde98d-91c5-44a8-91ad-93de60159e6d,D02,SCBI,SCBI,SCBI_012.basePlot.all,4/19/16,4/22/16,N,,,SCBI.20160419.plantReduction,NEON.DOC.003282vA,plantReduction,removal-thinning,,,,,Y,,,,secondary,"Targeted removal of Autumn Olive, Tree of Heaven, Black Locust, and thistle. We were informed of this invasive plant removal from the site host",lcard@battelleecology.org,,20241118T210754Z,RELEASE-2025
2866,2866,04f4da82-dde3-49de-832d-b0fb2f6f360c,D02,SCBI,SCBI,"SCBI_033.basePlot.all, SCBI_034.basePlot.all, SCBI_037.basePlot.all, SCBI_041.basePlot.all",11/7/16,11/25/16,N,,,SCBI.20161107.plantReduction,NEON.DOC.003282vA,plantReduction,removal-mowing,,,,,N,,,,secondary,We saw first-hand that the field was mowed,lcard@battelleecology.org,,20241118T193441Z,RELEASE-2025
2867,2867,ec481c59-490b-4a59-9166-4a39131b669f,D02,SCBI,SCBI,"SCBI_006.basePlot.all, SCBI_006.tickPlot.tck",11/7/16,11/25/16,N,,,SCBI.20161107.plantReduction,NEON.DOC.003282vA,plantReduction,removal-mowing,,,,,N,,,,secondary,We saw first-hand that the field was mowed,lcard@battelleecology.org,,20241118T193441Z,RELEASE-2025
2868,2868,06dfb776-fcbf-407b-abc8-618f5a224d23,D02,SCBI,SCBI,"SCBI_039.basePlot.all, SCBI_039.mammalGrid.mam, SCBI_025.mosquitoPoint.mos",12/5/16,12/23/16,N,,,SCBI.20161205.plantReduction,NEON.DOC.003282vA,plantReduction,removal-mowing,,,,,N,,,,secondary,We saw first-hand that the field was mowed,lcard@battelleecology.org,,20241118T184214Z,RELEASE-2025
2869,2869,28a9ecef-18d8-4643-bde6-13119d0a2167,D02,SCBI,SCBI,SCBI_012.basePlot.all,12/7/16,12/23/16,N,,,SCBI.20161207.plantReduction,NEON.DOC.003282vA,plantReduction,removal-mowing,,,,,N,,,,secondary,We saw first-hand that the field was mowed,lcard@battelleecology.org,,20241118T184214Z,RELEASE-2025
2870,2870,3afb563a-3e37-46da-8137-4d87d0adda0d,D02,SCBI,SCBI,SCBI_012.basePlot.all,3/29/17,3/30/17,N,,,SCBI.20170329.plantReduction,NEON.DOC.003282vA,plantReduction,removal-mowing,,,,,N,,,,secondary,We saw first-hand that the field was mowed,lcard@battelleecology.org,,20241118T033706Z,RELEASE-2025
2871,2871,7d68adc7-bb4a-4dda-b87d-49c4491e1204,D02,SCBI,SCBI,"SCBI_006.basePlot.all, SCBI_006.tickPlot.tck",4/3/17,4/14/17,N,,,SCBI.20170403.plantReduction,NEON.DOC.003282vA,plantReduction,removal-mowing,,,,,N,,,,secondary,We saw first-hand that the field was mowed,lcard@battelleecology.org,,20241118T030233Z,RELEASE-2025
2875,2875,09b0e198-621b-4cbd-8bc5-d6b2af4a5b01,D02,SCBI,SCBI,"SCBI_035.basePlot.all, SCBI_038.basePlot.all",11/5/17,12/5/17,Y,,,SCBI.20171105.plantReduction,NEON.DOC.003282vA,plantReduction,removal-mowing,,,,,N,,,,primary,SE portions of SCBI_035M and SCBI_035R mowed,Lcard@battelleecology.org,,20241118T112720Z,RELEASE-2025
2876,2876,6de60c1d-1d59-4777-9814-d4d2245a98cb,D02,SCBI,SCBI,"SCBI_035.basePlot.all, SCBI_035.mammalGrid.mam",11/27/17,12/5/17,N,,,SCBI.20171127.plantReduction,NEON.DOC.003282vA,plantReduction,removal-mowing,,,,,N,,,,secondary,This event was observed after-the-fact,Lcard@battelleecology.org,,20241118T112720Z,RELEASE-2025
2877,2877,604e781a-bda9-499d-a2a0-f10378a928c1,D02,SCBI,SCBI,SCBI_012.basePlot.all,11/27/17,12/5/17,N,,,SCBI.20171127.plantReduction,NEON.DOC.003282vA,plantReduction,removal-mowing,,,,,N,,,,secondary,We saw first-hand that the field was mowed,lcard@battelleecology.org,,20241118T112720Z,RELEASE-2025
2878,2878,4798506b-4719-4057-9111-1817165a780d,D02,SCBI,SCBI,"SCBI_033.basePlot.all, SCBI_034.basePlot.all, SCBI_037.basePlot.all, SCBI_041.basePlot.all",12/7/17,12/8/17,N,,,SCBI.20171207.plantReduction,NEON.DOC.003282vA,plantReduction,removal-mowing,,,,,N,,,,secondary,We saw first-hand that the field was mowed,lcard@battelleecology.org,,20241118T112720Z,RELEASE-2025
2880,2880,54ee8dcd-51fb-4ea6-96a0-6319e745ac71,D02,SCBI,SCBI,"SCBI_039.basePlot.all, SCBI_039.mammalGrid.mam, SCBI_025.mosquitoPoint.mos",12/14/17,12/20/17,N,,,SCBI.20171214.plantReduction,NEON.DOC.003282vA,plantReduction,removal-mowing,,,,,N,,,,secondary,brush hog. We saw first-hand that the field was mowed,lcard@battelleecology.org,,20241118T112720Z,RELEASE-2025
2881,2881,c1f86e8d-51d4-4c62-94d1-cc20d5567b0a,D02,SCBI,SCBI,"SCBI_006.basePlot.all, SCBI_006.tickPlot.tck",12/7/17,12/22/17,N,,,SCBI.20171207.plantReduction,NEON.DOC.003282vA,plantReduction,removal-mowing,,,,,N,,,,secondary,plots mowed mid-December,lcard@battelleecology.org,,20241118T112720Z,RELEASE-2025
2882,2882,7bd0cbf3-c1b3-4dc0-afb6-64adba0e37e8,D02,SCBI,SCBI,"SCBI_035.basePlot.all, SCBI_038.basePlot.all",12/5/17,1/4/18,Y,actual,,SCBI.20171105.plantReduction,NEON.DOC.003282vA,plantReduction,removal-mowing,,,,,N,,,,primary,SE portions of SCBI_035M and SCBI_035R mowed,Lcard@battelleecology.org,,20241118T120645Z,RELEASE-2025
2884,2884,066401f7-c502-4e16-9c8e-8f50d69d6b23,D02,SCBI,SCBI,"SCBI_035.basePlot.all, SCBI_038.basePlot.all",1/4/18,1/18/18,N,,,SCBI.20171105.plantReduction,NEON.DOC.003282vA,plantReduction,removal-mowing,,,,,N,,,,primary,SE portions of SCBI_035M and SCBI_035R mowed,Lcard@battelleecology.org,,20241118T120645Z,RELEASE-2025
2887,2887,3d45ef85-985f-4848-b50d-deee0220b9cd,D02,SCBI,SCBI,SCBI_039.tickPlot.tck,2/26/18,3/13/18,N,,,SCBI.20180226.plantReduction,NEON.DOC.003282vA,plantReduction,removal-mowing,,,,,Y,,,,primary,brushhog.,Lcard@battelleecology.org,,20241118T053448Z,RELEASE-2025
2893,2893,fd99e3d2-c303-4f01-aef8-96d4b9ab6630,D02,SCBI,SCBI,SCBI_043.basePlot.all,7/16/19,7/17/19,N,,,SCBI.20190716.plantReduction,NEON.DOC.003282vB,plantReduction,removal-mowing,,,,,Y,,,,primary,Site host field management,lcard@battelleecology.org,,20241118T073123Z,RELEASE-2025
2895,2895,d6863f0e-2b8d-4f96-9460-c39732c1242a,D02,SCBI,SCBI,"SCBI_006.basePlot.all, SCBI_043.basePlot.all, SCBI_006.tickPlot.tck",7/17/19,7/29/19,N,,,SCBI.20190717.plantReduction,NEON.DOC.003282vB,plantReduction,removal-mowing,,,,,N,,,,primary,Fields brushhogged by site host,lcard@battelleecology.org,,20241118T073123Z,RELEASE-2025
2896,2896,39d860f8-a162-4309-a58a-26ca083e7cef,D02,SCBI,SCBI,SCBI_043.basePlot.all,6/22/20,6/25/20,N,,,SCBI.20200622.plantReduction,NEON.DOC.003282vC,plantReduction,removal-mowing,,Unknown plant,,,0%,,,,primary,entire field and plot mowed,0000-0002-0927-4409,,20241118T085044Z,RELEASE-2025
2897,2897,60f39109-5a2a-4cb6-af8e-0734040ef530,D02,SCBI,SCBI,"SCBI_006.basePlot.all, SCBI_006.tickPlot.tck",6/26/20,7/2/20,N,,,SCBI.20200626.plantReduction,NEON.DOC.003282vC,plantReduction,removal-mowing,,Unknown plant,,,0%,,,,primary,various plants; entire field and both plots mowed,0000-0002-0927-4409,,20241118T053802Z,RELEASE-2025
2898,2898,60642a0d-2d37-48b3-bc0f-ad1a4ab0d792,D02,SCBI,SCBI,"SCBI_035.basePlot.all, SCBI_038.basePlot.all, SCBI_040.basePlot.all, SCBI_042.basePlot.all, SCBI_035.mammalGrid.mam",11/6/20,11/11/20,N,actual,,SCBI.20201106.plantReduction,NEON.DOC.003282vC,plantReduction,removal-mowing,,Panicum virgatum L.,,,25%,,,,primary,,0000-0002-0927-4409,,20241118T120912Z,RELEASE-2025
2900,2900,3a819108-ce42-4f92-8ed4-75bbf41fc4e0,D02,SCBI,SCBI,"SCBI_006.basePlot.all, SCBI_043.basePlot.all, SCBI_006.tickPlot.tck, SCBI_006.birdGrid.brd",6/16/21,7/1/21,N,actual,exact date not know but between dates entered,SCBI.20210616.plantReduction,NEON.DOC.003282vD,plantReduction,removal-mowing,,"Schedonorus arundinaceus (Schreb.) Dumort., nom. cons.",,,0%,,,,primary,field also has Verbesina occidentalis,0000-0002-0927-4409,,20241118T101141Z,RELEASE-2025
2904,2904,5aef4690-3a55-4237-81d8-74f28d0bc0de,D02,SCBI,SCBI,"SCBI_035.basePlot.all, SCBI_038.basePlot.all, SCBI_040.basePlot.all, SCBI_042.basePlot.all, SCBI_035.mammalGrid.mam",4/17/23,4/17/23,N,actual,,SCBI.20230417.plantReduction,NEON.DOC.003282vD,plantReduction,removal-mowing,,Panicum virgatum L.,,,25%,,,,secondary,,0000-0001-8112-7529,,20241118T213314Z,RELEASE-2025
2905,2905,a340d8c9-a0f5-4b29-84a0-e170493d1038,D02,SCBI,SCBI,"SCBI_006.basePlot.all, SCBI_043.basePlot.all, SCBI_006.tickPlot.tck",4/17/23,4/18/23,N,actual,,SCBI.20230417.plantReduction,NEON.DOC.003282vD,plantReduction,removal-mowing,,"Schedonorus arundinaceus (Schreb.) Dumort., nom. cons.",,,25%,,,,secondary,,0000-0001-8112-7529,,20241118T213314Z,RELEASE-2025
2906,2906,4a058314-a870-4755-b2e6-8c9ae6079edf,D02,SCBI,SCBI,"SCBI_042.basePlot.all, SCBI_038.basePlot.all, SCBI_035.basePlot.all, SCBI_040.basePlot.all, SCBI_035.mammalGrid.mam, SCBI_006.basePlot.all, SCBI_006.tickPlot.tck",7/28/23,7/28/23,N,estimated,Was at plot previous to this date and it had not been mowed yet.,SCBI.20230728.plantReduction,NEON.DOC.003282vD,plantReduction,removal-mowing,,Poaceae spp.,,,100%,,,,primary,,0000-0002-3485-3744,,20241118T051152Z,RELEASE-2025
2918,2918,f75605b9-eb74-42cf-b19d-9e8ef390a5bf,D02,SERC,SERC,"SERC_007.basePlot.all, SERC_008.basePlot.all, SERC_018.basePlot.all, SERC_020.basePlot.all, SERC_023.basePlot.all, SERC_027.basePlot.all, SERC_028.basePlot.all, SERC_029.basePlot.all, SERC_023.tickPlot.tck, SERC_007.mammalGrid.mam, SERC_008.mammalGrid.mam, SERC_066.mosquitoPoint.mos",11/11/19,11/25/19,N,,,SERC.20191111.plantReduction,NEON.DOC.003282vB,plantReduction,removal-cropHarvest,,Glycine max (L.) Merr.,,,100%,,,,secondary,soybeans harvested,0000-0002-0927-4409,,20241118T084019Z,RELEASE-2025
2925,2925,732d0bec-b015-4879-962c-3a7459271fd4,D02,SERC,SERC,"SERC_007.basePlot.all, SERC_008.basePlot.all, SERC_018.basePlot.all, SERC_020.basePlot.all, SERC_023.basePlot.all, SERC_027.basePlot.all, SERC_028.basePlot.all, SERC_029.basePlot.all, SERC_023.tickPlot.tck, SERC_007.mammalGrid.mam, SERC_008.mammalGrid.mam, SERC_066.mosquitoPoint.mos",11/13/21,12/13/21,N,actual,Did not get exact dates but know that it was in this time period,SERC.20211113.plantReduction,NEON.DOC.003282vD,plantReduction,removal-cropHarvest,,Glycine max (L.) Merr.,,,100%,,,,primary,,0000-0002-0927-4409,,20241118T142733Z,RELEASE-2025
3203,3203,8892245c-ba42-4ab1-bd03-50b91ee690dc,D05,STEI,STEI,"STEI_001.tickPlot.tck, STEI_001.mammalGrid.mam",9/15/15,10/15/15,Y,estimated,The latest start date is 2016-05-30.,STEI.20150915.plantReduction,NEON.DOC.003282vA,plantReduction,removal-clearCut,,,,,U,10.0,20.0,m,primary,Logging road cut around STEI_001_M. Only trap coordinate J1 was directly affected but vegetation removal adjacent to the plot likely affects small mammal movements Logging road cut through western half of SEI_001_K Logging road cut through western half of plot .,aspink@battelleecology.org,,20241118T141903Z,RELEASE-2025
3204,3204,8d02d852-7deb-4fd8-b96e-4bffc88ee6ea,D05,STEI,STEI,"STEI_001.tickPlot.tck, STEI_001.mammalGrid.mam",10/15/15,11/14/15,Y,actual,,STEI.20150915.plantReduction,NEON.DOC.003282vA,plantReduction,removal-clearCut,,,,,U,10.0,20.0,m,primary,Logging road cut around STEI_001_M. Only trap coordinate J1 was directly affected but vegetation removal adjacent to the plot likely affects small mammal movements Logging road cut through western half of SEI_001_K Logging road cut through western half of plot .,aspink@battelleecology.org,,20241118T212515Z,RELEASE-2025
3205,3205,fa86142c-0064-474d-a3ba-72ecfa99c965,D05,STEI,STEI,"STEI_001.tickPlot.tck, STEI_001.mammalGrid.mam",11/14/15,12/14/15,Y,actual,,STEI.20150915.plantReduction,NEON.DOC.003282vA,plantReduction,removal-clearCut,,,,,U,10.0,20.0,m,primary,Logging road cut around STEI_001_M. Only trap coordinate J1 was directly affected but vegetation removal adjacent to the plot likely affects small mammal movements Logging road cut through western half of SEI_001_K Logging road cut through western half of plot .,aspink@battelleecology.org,,20241118T010326Z,RELEASE-2025
3206,3206,105a8cf9-5271-4cbf-b720-8c21519998be,D05,STEI,STEI,"STEI_001.tickPlot.tck, STEI_001.mammalGrid.mam",12/14/15,1/13/16,Y,actual,,STEI.20150915.plantReduction,NEON.DOC.003282vA,plantReduction,removal-clearCut,,,,,U,10.0,20.0,m,primary,Logging road cut around STEI_001_M. Only trap coordinate J1 was directly affected but vegetation removal adjacent to the plot likely affects small mammal movements Logging road cut through western half of SEI_001_K Logging road cut through western half of plot .,aspink@battelleecology.org,,20241118T155119Z,RELEASE-2025
3207,3207,613a7c8e-0a4b-424d-a8dd-0324b5224d0c,D05,STEI,STEI,"STEI_001.tickPlot.tck, STEI_001.mammalGrid.mam",1/13/16,2/12/16,Y,actual,,STEI.20150915.plantReduction,NEON.DOC.003282vA,plantReduction,removal-clearCut,,,,,U,10.0,20.0,m,primary,Logging road cut around STEI_001_M. Only trap coordinate J1 was directly affected but vegetation removal adjacent to the plot likely affects small mammal movements Logging road cut through western half of SEI_001_K Logging road cut through western half of plot .,aspink@battelleecology.org,,20241118T052801Z,RELEASE-2025
3208,3208,cae33869-5509-48e8-9d30-b22a0cc6cc68,D05,STEI,STEI,"STEI_001.tickPlot.tck, STEI_001.mammalGrid.mam",2/12/16,3/13/16,Y,actual,,STEI.20150915.plantReduction,NEON.DOC.003282vA,plantReduction,removal-clearCut,,,,,U,10.0,20.0,m,primary,Logging road cut around STEI_001_M. Only trap coordinate J1 was directly affected but vegetation removal adjacent to the plot likely affects small mammal movements Logging road cut through western half of SEI_001_K Logging road cut through western half of plot .,aspink@battelleecology.org,,20241118T142655Z,RELEASE-2025
3209,3209,92e898fc-7dde-4028-9943-26242478f1e1,D05,STEI,STEI,"STEI_001.tickPlot.tck, STEI_001.mammalGrid.mam",3/13/16,4/12/16,Y,actual,,STEI.20150915.plantReduction,NEON.DOC.003282vA,plantReduction,removal-clearCut,,,,,U,10.0,20.0,m,primary,Logging road cut around STEI_001_M. Only trap coordinate J1 was directly affected but vegetation removal adjacent to the plot likely affects small mammal movements Logging road cut through western half of SEI_001_K Logging road cut through western half of plot .,aspink@battelleecology.org,,20241118T005729Z,RELEASE-2025
3210,3210,9d79338d-908e-4379-907d-bef02f51187d,D05,STEI,STEI,"STEI_001.tickPlot.tck, STEI_001.mammalGrid.mam",4/12/16,5/12/16,Y,actual,,STEI.20150915.plantReduction,NEON.DOC.003282vA,plantReduction,removal-clearCut,,,,,U,10.0,20.0,m,primary,Logging road cut around STEI_001_M. Only trap coordinate J1 was directly affected but vegetation removal adjacent to the plot likely affects small mammal movements Logging road cut through western half of SEI_001_K Logging road cut through western half of plot .,aspink@battelleecology.org,,20241118T183238Z,RELEASE-2025
3211,3211,556e74a0-4038-44b7-afd1-92f04bf22612,D05,STEI,STEI,"STEI_001.tickPlot.tck, STEI_001.mammalGrid.mam",5/12/16,6/11/16,Y,actual,,STEI.20150915.plantReduction,NEON.DOC.003282vA,plantReduction,removal-clearCut,,,,,U,10.0,20.0,m,primary,Logging road cut around STEI_001_M. Only trap coordinate J1 was directly affected but vegetation removal adjacent to the plot likely affects small mammal movements Logging road cut through western half of SEI_001_K Logging road cut through western half of plot .,aspink@battelleecology.org,,20241118T044504Z,RELEASE-2025
3212,3212,af461683-361b-462c-8aff-dd4af1451d81,D05,STEI,STEI,"STEI_001.tickPlot.tck, STEI_001.mammalGrid.mam",6/11/16,6/15/16,N,estimated,The earliest end date is 2015-10-01.,STEI.20150915.plantReduction,NEON.DOC.003282vA,plantReduction,removal-clearCut,,,,,U,10.0,20.0,m,primary,Logging road cut around STEI_001_M. Only trap coordinate J1 was directly affected but vegetation removal adjacent to the plot likely affects small mammal movements Logging road cut through western half of SEI_001_K Logging road cut through western half of plot .,aspink@battelleecology.org,,20241118T044504Z,RELEASE-2025
3230,3230,78c161de-2267-485a-9c32-41aaa5047d26,D05,STEI,STEI,STEI_004.basePlot.all,10/30/18,11/29/18,Y,,,STEI.20181030.plantReduction,NEON.DOC.003282vB,plantReduction,removal-thinning,,,,,Y,,,,primary,Approximately 1/2 of the plot was selectively logged. Many of the large trees removed and slash piles left behind. Approximately 1/2 of the plot was selectively logged. Many of the large trees removed and slash piles left behind. Noted disturbance at STEI_001 but may have affected other plots to the north and east of the plot,aspink@battelleecology.org,,20241118T014551Z,RELEASE-2025
3232,3232,93bead97-92ae-4bd9-a57d-3979ab4107a7,D05,STEI,STEI,STEI_004.basePlot.all,11/29/18,12/29/18,Y,actual,,STEI.20181030.plantReduction,NEON.DOC.003282vB,plantReduction,removal-thinning,,,,,Y,,,,primary,Approximately 1/2 of the plot was selectively logged. Many of the large trees removed and slash piles left behind. Approximately 1/2 of the plot was selectively logged. Many of the large trees removed and slash piles left behind. Noted disturbance at STEI_001 but may have affected other plots to the north and east of the plot,aspink@battelleecology.org,,20241118T191205Z,RELEASE-2025
3234,3234,dd04669f-d5af-4c94-89a2-1dd1ab5724d9,D05,STEI,STEI,STEI_004.basePlot.all,12/29/18,1/28/19,Y,actual,,STEI.20181030.plantReduction,NEON.DOC.003282vB,plantReduction,removal-thinning,,,,,Y,,,,primary,Approximately 1/2 of the plot was selectively logged. Many of the large trees removed and slash piles left behind. Approximately 1/2 of the plot was selectively logged. Many of the large trees removed and slash piles left behind. Noted disturbance at STEI_001 but may have affected other plots to the north and east of the plot,aspink@battelleecology.org,,20241118T053731Z,RELEASE-2025
3237,3237,27d11467-b1c9-4320-aeda-552cf870a096,D05,STEI,STEI,STEI_004.basePlot.all,1/28/19,2/27/19,Y,actual,,STEI.20181030.plantReduction,NEON.DOC.003282vB,plantReduction,removal-thinning,,,,,Y,,,,primary,Approximately 1/2 of the plot was selectively logged. Many of the large trees removed and slash piles left behind. Approximately 1/2 of the plot was selectively logged. Many of the large trees removed and slash piles left behind. Noted disturbance at STEI_001 but may have affected other plots to the north and east of the plot,aspink@battelleecology.org,,20241118T032203Z,RELEASE-2025
3238,3238,d5704f5b-f792-4f4d-897a-d7161fe4e6e8,D05,STEI,STEI,STEI_004.basePlot.all,2/27/19,3/29/19,Y,actual,,STEI.20181030.plantReduction,NEON.DOC.003282vB,plantReduction,removal-thinning,,,,,Y,,,,primary,Approximately 1/2 of the plot was selectively logged. Many of the large trees removed and slash piles left behind. Approximately 1/2 of the plot was selectively logged. Many of the large trees removed and slash piles left behind. Noted disturbance at STEI_001 but may have affected other plots to the north and east of the plot,aspink@battelleecology.org,,20241118T101052Z,RELEASE-2025
3241,3241,b0bc6632-07c6-4f29-a54b-031f3a9b15ef,D05,STEI,STEI,STEI_004.basePlot.all,3/29/19,4/28/19,Y,actual,,STEI.20181030.plantReduction,NEON.DOC.003282vB,plantReduction,removal-thinning,,,,,Y,,,,primary,Approximately 1/2 of the plot was selectively logged. Many of the large trees removed and slash piles left behind. Approximately 1/2 of the plot was selectively logged. Many of the large trees removed and slash piles left behind. Noted disturbance at STEI_001 but may have affected other plots to the north and east of the plot,aspink@battelleecology.org,,20241118T070651Z,RELEASE-2025
3243,3243,c6072339-9308-4bcd-8dde-396fc956fde3,D05,STEI,STEI,STEI_004.basePlot.all,4/28/19,4/30/19,N,,,STEI.20181030.plantReduction,NEON.DOC.003282vB,plantReduction,removal-thinning,,,,,Y,,,,primary,Approximately 1/2 of the plot was selectively logged. Many of the large trees removed and slash piles left behind. Approximately 1/2 of the plot was selectively logged. Many of the large trees removed and slash piles left behind. Noted disturbance at STEI_001 but may have affected other plots to the north and east of the plot,aspink@battelleecology.org,,20241118T070651Z,RELEASE-2025
3254,3254,eb0c392a-1e38-4ae2-9381-ed7020d8e91a,D05,STEI,STEI,STEI_001.basePlot.all,10/1/19,10/31/19,Y,estimated,Thinning took place sometime between 20191001 and 20200615,STEI.20191001.plantReduction,NEON.DOC.003282vB,plantReduction,removal-thinning,"2PLANT,",,,,100%,,,,primary,"harvest probably included fram/frpe, acsa3, tiam",,,20241118T013908Z,RELEASE-2025
3256,3256,50ac770b-fd5d-4ec2-97e0-1b242663c90f,D05,STEI,STEI,STEI_001.basePlot.all,10/31/19,11/30/19,Y,estimated,Thinning took place sometime between 20191001 and 20200615,STEI.20191001.plantReduction,NEON.DOC.003282vB,plantReduction,removal-thinning,"2PLANT,",,,,100%,,,,primary,"harvest probably included fram/frpe, acsa3, tiam",,,20241118T154932Z,RELEASE-2025
3258,3258,c37d9e15-b6a2-486e-b247-3c0c774ce9cc,D05,STEI,STEI,STEI_001.basePlot.all,11/30/19,12/30/19,Y,estimated,Thinning took place sometime between 20191001 and 20200615,STEI.20191001.plantReduction,NEON.DOC.003282vB,plantReduction,removal-thinning,"2PLANT,",,,,100%,,,,primary,"harvest probably included fram/frpe, acsa3, tiam",,,20241118T134508Z,RELEASE-2025
3260,3260,38bebd43-04d3-4fd6-a416-ab8c59ce2a0d,D05,STEI,STEI,STEI_001.basePlot.all,12/30/19,1/29/20,Y,estimated,Thinning took place sometime between 20191001 and 20200615,STEI.20191001.plantReduction,NEON.DOC.003282vB,plantReduction,removal-thinning,"2PLANT,",,,,100%,,,,primary,"harvest probably included fram/frpe, acsa3, tiam",,,20241118T032518Z,RELEASE-2025
3262,3262,7d371dce-45fa-4eb4-8047-1e379062035b,D05,STEI,STEI,STEI_001.basePlot.all,1/29/20,2/28/20,Y,estimated,Thinning took place sometime between 20191001 and 20200615,STEI.20191001.plantReduction,NEON.DOC.003282vB,plantReduction,removal-thinning,"2PLANT,",,,,100%,,,,primary,"harvest probably included fram/frpe, acsa3, tiam",,,20241118T083755Z,RELEASE-2025
