,Unnamed: 0,uid,domainID,siteID,namedLocation,locationID,startDate,endDate,ongoingEvent,estimatedOrActualDate,dateRemarks,eventID,samplingProtocolVersion,eventType,methodTypeChoice,name,scientificName,otherScientificName,fireSeverity,biomassRemoval,minQuantity,maxQuantity,quantityUnit,reporterType,remarks,recordedBy,dataQF,publicationDate,release
2129,2129,8fa2fcb3-155e-4ba9-819b-5062469db501,D02,LEWI,LEWI,"LEWI.AOS.reach, LEWI.AOS.groundwater.well.008, LEWI.AOS.groundwater.well.007, LEWI.AOS.groundwater.well.006, LEWI.AOS.groundwater.well.005, LEWI.AOS.groundwater.well.004, LEWI.AOS.groundwater.well.003, LEWI.AOS.groundwater.well.002, LEWI.AOS.groundwater.well.001, LEWI.AOS.riparian.transect.10, LEWI.AOS.riparian.transect.09, LEWI.AOS.riparian.transect.08, LEWI.AOS.riparian.transect.07, LEWI.AOS.riparian.transect.06, LEWI.AOS.riparian.transect.05, LEWI.AOS.riparian.transect.04, LEWI.AOS.riparian.transect.03, LEWI.AOS.riparian.transect.02, LEWI.AOS.riparian.transect.01, LEWI.AOS.gauge, LEWI.AOS.discharge, LEWI.AOS.S2, CFGLOC103937, CFGLOC103947, CFGLOC103939, CFGLOC103945, CFGLOC103933, CFGLOC103941, CFGLOC103943, CFGLOC103935, SGAUGE103929, CFGLOC103930, LEWI.AOS.gauge, S1LOC103920, CFGLOC103921, CFGLOC103922, CFGLOC103923, S2LOC103924, CFGLOC103927, CFGLOC103926, CFGLOC103928, CFGLOC103925, METSTN103948, CFGLOC103949, CFGLOC103954, CFGLOC103950, CFGLOC103953, CFGLOC103951, CFGLOC103952",12/27/17,1/26/18,Y,actual,,LEWI.20170101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,secondary,A water treatment plant approximately 375m upstream of the sampling reach releases water zero to several times a day. The water treatment plant is approximately 275m east of Lewis Run off of Rt. 613.,,,20241118T065451Z,RELEASE-2025
2130,2130,b5f91037-2f98-499f-ab6e-d5f9899806de,D02,LEWI,LEWI,"LEWI.AOS.reach, LEWI.AOS.groundwater.well.008, LEWI.AOS.groundwater.well.007, LEWI.AOS.groundwater.well.006, LEWI.AOS.groundwater.well.005, LEWI.AOS.groundwater.well.004, LEWI.AOS.groundwater.well.003, LEWI.AOS.groundwater.well.002, LEWI.AOS.groundwater.well.001, LEWI.AOS.riparian.transect.10, LEWI.AOS.riparian.transect.09, LEWI.AOS.riparian.transect.08, LEWI.AOS.riparian.transect.07, LEWI.AOS.riparian.transect.06, LEWI.AOS.riparian.transect.05, LEWI.AOS.riparian.transect.04, LEWI.AOS.riparian.transect.03, LEWI.AOS.riparian.transect.02, LEWI.AOS.riparian.transect.01, LEWI.AOS.gauge, LEWI.AOS.discharge, LEWI.AOS.S2, CFGLOC103937, CFGLOC103947, CFGLOC103939, CFGLOC103945, CFGLOC103933, CFGLOC103941, CFGLOC103943, CFGLOC103935, SGAUGE103929, CFGLOC103930, LEWI.AOS.gauge, S1LOC103920, CFGLOC103921, CFGLOC103922, CFGLOC103923, S2LOC103924, CFGLOC103927, CFGLOC103926, CFGLOC103928, CFGLOC103925, METSTN103948, CFGLOC103949, CFGLOC103954, CFGLOC103950, CFGLOC103953, CFGLOC103951, CFGLOC103952",1/26/18,2/25/18,Y,actual,,LEWI.20170101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,secondary,A water treatment plant approximately 375m upstream of the sampling reach releases water zero to several times a day. The water treatment plant is approximately 275m east of Lewis Run off of Rt. 613.,,,20241118T010338Z,RELEASE-2025
2131,2131,78218309-7b88-4429-b664-4b1c9e9394a9,D02,LEWI,LEWI,"LEWI.AOS.reach, LEWI.AOS.groundwater.well.008, LEWI.AOS.groundwater.well.007, LEWI.AOS.groundwater.well.006, LEWI.AOS.groundwater.well.005, LEWI.AOS.groundwater.well.004, LEWI.AOS.groundwater.well.003, LEWI.AOS.groundwater.well.002, LEWI.AOS.groundwater.well.001, LEWI.AOS.riparian.transect.10, LEWI.AOS.riparian.transect.09, LEWI.AOS.riparian.transect.08, LEWI.AOS.riparian.transect.07, LEWI.AOS.riparian.transect.06, LEWI.AOS.riparian.transect.05, LEWI.AOS.riparian.transect.04, LEWI.AOS.riparian.transect.03, LEWI.AOS.riparian.transect.02, LEWI.AOS.riparian.transect.01, LEWI.AOS.gauge, LEWI.AOS.discharge, LEWI.AOS.S2, CFGLOC103937, CFGLOC103947, CFGLOC103939, CFGLOC103945, CFGLOC103933, CFGLOC103941, CFGLOC103943, CFGLOC103935, SGAUGE103929, CFGLOC103930, LEWI.AOS.gauge, S1LOC103920, CFGLOC103921, CFGLOC103922, CFGLOC103923, S2LOC103924, CFGLOC103927, CFGLOC103926, CFGLOC103928, CFGLOC103925, METSTN103948, CFGLOC103949, CFGLOC103954, CFGLOC103950, CFGLOC103953, CFGLOC103951, CFGLOC103952",2/25/18,3/27/18,Y,actual,,LEWI.20170101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,secondary,A water treatment plant approximately 375m upstream of the sampling reach releases water zero to several times a day. The water treatment plant is approximately 275m east of Lewis Run off of Rt. 613.,,,20241118T041924Z,RELEASE-2025
2132,2132,73a25e8d-33be-4206-b308-8dc06f364076,D02,LEWI,LEWI,"LEWI.AOS.reach, LEWI.AOS.groundwater.well.008, LEWI.AOS.groundwater.well.007, LEWI.AOS.groundwater.well.006, LEWI.AOS.groundwater.well.005, LEWI.AOS.groundwater.well.004, LEWI.AOS.groundwater.well.003, LEWI.AOS.groundwater.well.002, LEWI.AOS.groundwater.well.001, LEWI.AOS.riparian.transect.10, LEWI.AOS.riparian.transect.09, LEWI.AOS.riparian.transect.08, LEWI.AOS.riparian.transect.07, LEWI.AOS.riparian.transect.06, LEWI.AOS.riparian.transect.05, LEWI.AOS.riparian.transect.04, LEWI.AOS.riparian.transect.03, LEWI.AOS.riparian.transect.02, LEWI.AOS.riparian.transect.01, LEWI.AOS.gauge, LEWI.AOS.discharge, LEWI.AOS.S2, CFGLOC103937, CFGLOC103947, CFGLOC103939, CFGLOC103945, CFGLOC103933, CFGLOC103941, CFGLOC103943, CFGLOC103935, SGAUGE103929, CFGLOC103930, LEWI.AOS.gauge, S1LOC103920, CFGLOC103921, CFGLOC103922, CFGLOC103923, S2LOC103924, CFGLOC103927, CFGLOC103926, CFGLOC103928, CFGLOC103925, METSTN103948, CFGLOC103949, CFGLOC103954, CFGLOC103950, CFGLOC103953, CFGLOC103951, CFGLOC103952",3/27/18,4/26/18,Y,actual,,LEWI.20170101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,secondary,A water treatment plant approximately 375m upstream of the sampling reach releases water zero to several times a day. The water treatment plant is approximately 275m east of Lewis Run off of Rt. 613.,,,20241118T122134Z,RELEASE-2025
2133,2133,d96ae900-5408-452f-b7ec-cf94eb16a3ab,D02,LEWI,LEWI,"LEWI.AOS.reach, LEWI.AOS.groundwater.well.008, LEWI.AOS.groundwater.well.007, LEWI.AOS.groundwater.well.006, LEWI.AOS.groundwater.well.005, LEWI.AOS.groundwater.well.004, LEWI.AOS.groundwater.well.003, LEWI.AOS.groundwater.well.002, LEWI.AOS.groundwater.well.001, LEWI.AOS.riparian.transect.10, LEWI.AOS.riparian.transect.09, LEWI.AOS.riparian.transect.08, LEWI.AOS.riparian.transect.07, LEWI.AOS.riparian.transect.06, LEWI.AOS.riparian.transect.05, LEWI.AOS.riparian.transect.04, LEWI.AOS.riparian.transect.03, LEWI.AOS.riparian.transect.02, LEWI.AOS.riparian.transect.01, LEWI.AOS.gauge, LEWI.AOS.discharge, LEWI.AOS.S2, CFGLOC103937, CFGLOC103947, CFGLOC103939, CFGLOC103945, CFGLOC103933, CFGLOC103941, CFGLOC103943, CFGLOC103935, SGAUGE103929, CFGLOC103930, LEWI.AOS.gauge, S1LOC103920, CFGLOC103921, CFGLOC103922, CFGLOC103923, S2LOC103924, CFGLOC103927, CFGLOC103926, CFGLOC103928, CFGLOC103925, METSTN103948, CFGLOC103949, CFGLOC103954, CFGLOC103950, CFGLOC103953, CFGLOC103951, CFGLOC103952",4/26/18,5/26/18,Y,actual,,LEWI.20170101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,secondary,A water treatment plant approximately 375m upstream of the sampling reach releases water zero to several times a day. The water treatment plant is approximately 275m east of Lewis Run off of Rt. 613.,,,20241118T192220Z,RELEASE-2025
2134,2134,10160c9f-22a8-4751-94fb-164e61b42760,D02,LEWI,LEWI,"LEWI.AOS.reach, LEWI.AOS.groundwater.well.008, LEWI.AOS.groundwater.well.007, LEWI.AOS.groundwater.well.006, LEWI.AOS.groundwater.well.005, LEWI.AOS.groundwater.well.004, LEWI.AOS.groundwater.well.003, LEWI.AOS.groundwater.well.002, LEWI.AOS.groundwater.well.001, LEWI.AOS.riparian.transect.10, LEWI.AOS.riparian.transect.09, LEWI.AOS.riparian.transect.08, LEWI.AOS.riparian.transect.07, LEWI.AOS.riparian.transect.06, LEWI.AOS.riparian.transect.05, LEWI.AOS.riparian.transect.04, LEWI.AOS.riparian.transect.03, LEWI.AOS.riparian.transect.02, LEWI.AOS.riparian.transect.01, LEWI.AOS.gauge, LEWI.AOS.discharge, LEWI.AOS.S2, CFGLOC103937, CFGLOC103947, CFGLOC103939, CFGLOC103945, CFGLOC103933, CFGLOC103941, CFGLOC103943, CFGLOC103935, SGAUGE103929, CFGLOC103930, LEWI.AOS.gauge, S1LOC103920, CFGLOC103921, CFGLOC103922, CFGLOC103923, S2LOC103924, CFGLOC103927, CFGLOC103926, CFGLOC103928, CFGLOC103925, METSTN103948, CFGLOC103949, CFGLOC103954, CFGLOC103950, CFGLOC103953, CFGLOC103951, CFGLOC103952",5/26/18,6/25/18,Y,actual,,LEWI.20170101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,secondary,A water treatment plant approximately 375m upstream of the sampling reach releases water zero to several times a day. The water treatment plant is approximately 275m east of Lewis Run off of Rt. 613.,,,20241118T035040Z,RELEASE-2025
2135,2135,1a5b4970-7d47-4aed-bcb0-b0685ff521b2,D02,LEWI,LEWI,"LEWI.AOS.reach, LEWI.AOS.groundwater.well.008, LEWI.AOS.groundwater.well.007, LEWI.AOS.groundwater.well.006, LEWI.AOS.groundwater.well.005, LEWI.AOS.groundwater.well.004, LEWI.AOS.groundwater.well.003, LEWI.AOS.groundwater.well.002, LEWI.AOS.groundwater.well.001, LEWI.AOS.riparian.transect.10, LEWI.AOS.riparian.transect.09, LEWI.AOS.riparian.transect.08, LEWI.AOS.riparian.transect.07, LEWI.AOS.riparian.transect.06, LEWI.AOS.riparian.transect.05, LEWI.AOS.riparian.transect.04, LEWI.AOS.riparian.transect.03, LEWI.AOS.riparian.transect.02, LEWI.AOS.riparian.transect.01, LEWI.AOS.gauge, LEWI.AOS.discharge, LEWI.AOS.S2, CFGLOC103937, CFGLOC103947, CFGLOC103939, CFGLOC103945, CFGLOC103933, CFGLOC103941, CFGLOC103943, CFGLOC103935, SGAUGE103929, CFGLOC103930, LEWI.AOS.gauge, S1LOC103920, CFGLOC103921, CFGLOC103922, CFGLOC103923, S2LOC103924, CFGLOC103927, CFGLOC103926, CFGLOC103928, CFGLOC103925, METSTN103948, CFGLOC103949, CFGLOC103954, CFGLOC103950, CFGLOC103953, CFGLOC103951, CFGLOC103952",6/25/18,7/25/18,Y,actual,,LEWI.20170101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,secondary,A water treatment plant approximately 375m upstream of the sampling reach releases water zero to several times a day. The water treatment plant is approximately 275m east of Lewis Run off of Rt. 613.,,,20241118T071908Z,RELEASE-2025
2136,2136,184b6c02-0892-41be-86b9-40a3d34c3e1d,D02,LEWI,LEWI,"LEWI.AOS.reach, LEWI.AOS.groundwater.well.008, LEWI.AOS.groundwater.well.007, LEWI.AOS.groundwater.well.006, LEWI.AOS.groundwater.well.005, LEWI.AOS.groundwater.well.004, LEWI.AOS.groundwater.well.003, LEWI.AOS.groundwater.well.002, LEWI.AOS.groundwater.well.001, LEWI.AOS.riparian.transect.10, LEWI.AOS.riparian.transect.09, LEWI.AOS.riparian.transect.08, LEWI.AOS.riparian.transect.07, LEWI.AOS.riparian.transect.06, LEWI.AOS.riparian.transect.05, LEWI.AOS.riparian.transect.04, LEWI.AOS.riparian.transect.03, LEWI.AOS.riparian.transect.02, LEWI.AOS.riparian.transect.01, LEWI.AOS.gauge, LEWI.AOS.discharge, LEWI.AOS.S2, CFGLOC103937, CFGLOC103947, CFGLOC103939, CFGLOC103945, CFGLOC103933, CFGLOC103941, CFGLOC103943, CFGLOC103935, SGAUGE103929, CFGLOC103930, LEWI.AOS.gauge, S1LOC103920, CFGLOC103921, CFGLOC103922, CFGLOC103923, S2LOC103924, CFGLOC103927, CFGLOC103926, CFGLOC103928, CFGLOC103925, METSTN103948, CFGLOC103949, CFGLOC103954, CFGLOC103950, CFGLOC103953, CFGLOC103951, CFGLOC103952",7/25/18,8/24/18,Y,actual,,LEWI.20170101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,secondary,A water treatment plant approximately 375m upstream of the sampling reach releases water zero to several times a day. The water treatment plant is approximately 275m east of Lewis Run off of Rt. 613.,,,20241118T145036Z,RELEASE-2025
2137,2137,fb66370a-58b7-41e2-b3c5-9c25d377e2b6,D02,LEWI,LEWI,"LEWI.AOS.reach, LEWI.AOS.groundwater.well.008, LEWI.AOS.groundwater.well.007, LEWI.AOS.groundwater.well.006, LEWI.AOS.groundwater.well.005, LEWI.AOS.groundwater.well.004, LEWI.AOS.groundwater.well.003, LEWI.AOS.groundwater.well.002, LEWI.AOS.groundwater.well.001, LEWI.AOS.riparian.transect.10, LEWI.AOS.riparian.transect.09, LEWI.AOS.riparian.transect.08, LEWI.AOS.riparian.transect.07, LEWI.AOS.riparian.transect.06, LEWI.AOS.riparian.transect.05, LEWI.AOS.riparian.transect.04, LEWI.AOS.riparian.transect.03, LEWI.AOS.riparian.transect.02, LEWI.AOS.riparian.transect.01, LEWI.AOS.gauge, LEWI.AOS.discharge, LEWI.AOS.S2, CFGLOC103937, CFGLOC103947, CFGLOC103939, CFGLOC103945, CFGLOC103933, CFGLOC103941, CFGLOC103943, CFGLOC103935, SGAUGE103929, CFGLOC103930, LEWI.AOS.gauge, S1LOC103920, CFGLOC103921, CFGLOC103922, CFGLOC103923, S2LOC103924, CFGLOC103927, CFGLOC103926, CFGLOC103928, CFGLOC103925, METSTN103948, CFGLOC103949, CFGLOC103954, CFGLOC103950, CFGLOC103953, CFGLOC103951, CFGLOC103952",8/24/18,9/23/18,Y,actual,,LEWI.20170101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,secondary,A water treatment plant approximately 375m upstream of the sampling reach releases water zero to several times a day. The water treatment plant is approximately 275m east of Lewis Run off of Rt. 613.,,,20241118T073850Z,RELEASE-2025
2138,2138,9a268006-23a4-45ff-862f-eff1b99e14c9,D02,LEWI,LEWI,"LEWI.AOS.reach, LEWI.AOS.groundwater.well.008, LEWI.AOS.groundwater.well.007, LEWI.AOS.groundwater.well.006, LEWI.AOS.groundwater.well.005, LEWI.AOS.groundwater.well.004, LEWI.AOS.groundwater.well.003, LEWI.AOS.groundwater.well.002, LEWI.AOS.groundwater.well.001, LEWI.AOS.riparian.transect.10, LEWI.AOS.riparian.transect.09, LEWI.AOS.riparian.transect.08, LEWI.AOS.riparian.transect.07, LEWI.AOS.riparian.transect.06, LEWI.AOS.riparian.transect.05, LEWI.AOS.riparian.transect.04, LEWI.AOS.riparian.transect.03, LEWI.AOS.riparian.transect.02, LEWI.AOS.riparian.transect.01, LEWI.AOS.gauge, LEWI.AOS.discharge, LEWI.AOS.S2, CFGLOC103937, CFGLOC103947, CFGLOC103939, CFGLOC103945, CFGLOC103933, CFGLOC103941, CFGLOC103943, CFGLOC103935, SGAUGE103929, CFGLOC103930, LEWI.AOS.gauge, S1LOC103920, CFGLOC103921, CFGLOC103922, CFGLOC103923, S2LOC103924, CFGLOC103927, CFGLOC103926, CFGLOC103928, CFGLOC103925, METSTN103948, CFGLOC103949, CFGLOC103954, CFGLOC103950, CFGLOC103953, CFGLOC103951, CFGLOC103952",9/23/18,10/23/18,Y,actual,,LEWI.20170101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,secondary,A water treatment plant approximately 375m upstream of the sampling reach releases water zero to several times a day. The water treatment plant is approximately 275m east of Lewis Run off of Rt. 613.,,,20241118T030917Z,RELEASE-2025
2139,2139,ef5ea359-7ff7-446f-9aca-ed4664e1ba46,D02,LEWI,LEWI,"LEWI.AOS.reach, LEWI.AOS.groundwater.well.008, LEWI.AOS.groundwater.well.007, LEWI.AOS.groundwater.well.006, LEWI.AOS.groundwater.well.005, LEWI.AOS.groundwater.well.004, LEWI.AOS.groundwater.well.003, LEWI.AOS.groundwater.well.002, LEWI.AOS.groundwater.well.001, LEWI.AOS.riparian.transect.10, LEWI.AOS.riparian.transect.09, LEWI.AOS.riparian.transect.08, LEWI.AOS.riparian.transect.07, LEWI.AOS.riparian.transect.06, LEWI.AOS.riparian.transect.05, LEWI.AOS.riparian.transect.04, LEWI.AOS.riparian.transect.03, LEWI.AOS.riparian.transect.02, LEWI.AOS.riparian.transect.01, LEWI.AOS.gauge, LEWI.AOS.discharge, LEWI.AOS.S2, CFGLOC103937, CFGLOC103947, CFGLOC103939, CFGLOC103945, CFGLOC103933, CFGLOC103941, CFGLOC103943, CFGLOC103935, SGAUGE103929, CFGLOC103930, LEWI.AOS.gauge, S1LOC103920, CFGLOC103921, CFGLOC103922, CFGLOC103923, S2LOC103924, CFGLOC103927, CFGLOC103926, CFGLOC103928, CFGLOC103925, METSTN103948, CFGLOC103949, CFGLOC103954, CFGLOC103950, CFGLOC103953, CFGLOC103951, CFGLOC103952",10/23/18,11/22/18,Y,actual,,LEWI.20170101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,secondary,A water treatment plant approximately 375m upstream of the sampling reach releases water zero to several times a day. The water treatment plant is approximately 275m east of Lewis Run off of Rt. 613.,,,20241118T204000Z,RELEASE-2025
2140,2140,bf5260af-db33-40f1-bf15-dc146d8c406f,D02,LEWI,LEWI,"LEWI.AOS.reach, LEWI.AOS.groundwater.well.008, LEWI.AOS.groundwater.well.007, LEWI.AOS.groundwater.well.006, LEWI.AOS.groundwater.well.005, LEWI.AOS.groundwater.well.004, LEWI.AOS.groundwater.well.003, LEWI.AOS.groundwater.well.002, LEWI.AOS.groundwater.well.001, LEWI.AOS.riparian.transect.10, LEWI.AOS.riparian.transect.09, LEWI.AOS.riparian.transect.08, LEWI.AOS.riparian.transect.07, LEWI.AOS.riparian.transect.06, LEWI.AOS.riparian.transect.05, LEWI.AOS.riparian.transect.04, LEWI.AOS.riparian.transect.03, LEWI.AOS.riparian.transect.02, LEWI.AOS.riparian.transect.01, LEWI.AOS.gauge, LEWI.AOS.discharge, LEWI.AOS.S2, CFGLOC103937, CFGLOC103947, CFGLOC103939, CFGLOC103945, CFGLOC103933, CFGLOC103941, CFGLOC103943, CFGLOC103935, SGAUGE103929, CFGLOC103930, LEWI.AOS.gauge, S1LOC103920, CFGLOC103921, CFGLOC103922, CFGLOC103923, S2LOC103924, CFGLOC103927, CFGLOC103926, CFGLOC103928, CFGLOC103925, METSTN103948, CFGLOC103949, CFGLOC103954, CFGLOC103950, CFGLOC103953, CFGLOC103951, CFGLOC103952",11/22/18,12/22/18,Y,actual,,LEWI.20170101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,secondary,A water treatment plant approximately 375m upstream of the sampling reach releases water zero to several times a day. The water treatment plant is approximately 275m east of Lewis Run off of Rt. 613.,,,20241118T085024Z,RELEASE-2025
2141,2141,789cbe4f-fee7-4a60-a6a0-71a01fc44ac9,D02,LEWI,LEWI,"LEWI.AOS.reach, LEWI.AOS.groundwater.well.008, LEWI.AOS.groundwater.well.007, LEWI.AOS.groundwater.well.006, LEWI.AOS.groundwater.well.005, LEWI.AOS.groundwater.well.004, LEWI.AOS.groundwater.well.003, LEWI.AOS.groundwater.well.002, LEWI.AOS.groundwater.well.001, LEWI.AOS.riparian.transect.10, LEWI.AOS.riparian.transect.09, LEWI.AOS.riparian.transect.08, LEWI.AOS.riparian.transect.07, LEWI.AOS.riparian.transect.06, LEWI.AOS.riparian.transect.05, LEWI.AOS.riparian.transect.04, LEWI.AOS.riparian.transect.03, LEWI.AOS.riparian.transect.02, LEWI.AOS.riparian.transect.01, LEWI.AOS.gauge, LEWI.AOS.discharge, LEWI.AOS.S2, CFGLOC103937, CFGLOC103947, CFGLOC103939, CFGLOC103945, CFGLOC103933, CFGLOC103941, CFGLOC103943, CFGLOC103935, SGAUGE103929, CFGLOC103930, LEWI.AOS.gauge, S1LOC103920, CFGLOC103921, CFGLOC103922, CFGLOC103923, S2LOC103924, CFGLOC103927, CFGLOC103926, CFGLOC103928, CFGLOC103925, METSTN103948, CFGLOC103949, CFGLOC103954, CFGLOC103950, CFGLOC103953, CFGLOC103951, CFGLOC103952",12/22/18,1/21/19,Y,actual,,LEWI.20170101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,secondary,A water treatment plant approximately 375m upstream of the sampling reach releases water zero to several times a day. The water treatment plant is approximately 275m east of Lewis Run off of Rt. 613.,,,20241118T140123Z,RELEASE-2025
2142,2142,06b3e1c6-f452-492b-a325-a26ebba74685,D02,LEWI,LEWI,"LEWI.AOS.reach, LEWI.AOS.groundwater.well.008, LEWI.AOS.groundwater.well.007, LEWI.AOS.groundwater.well.006, LEWI.AOS.groundwater.well.005, LEWI.AOS.groundwater.well.004, LEWI.AOS.groundwater.well.003, LEWI.AOS.groundwater.well.002, LEWI.AOS.groundwater.well.001, LEWI.AOS.riparian.transect.10, LEWI.AOS.riparian.transect.09, LEWI.AOS.riparian.transect.08, LEWI.AOS.riparian.transect.07, LEWI.AOS.riparian.transect.06, LEWI.AOS.riparian.transect.05, LEWI.AOS.riparian.transect.04, LEWI.AOS.riparian.transect.03, LEWI.AOS.riparian.transect.02, LEWI.AOS.riparian.transect.01, LEWI.AOS.gauge, LEWI.AOS.discharge, LEWI.AOS.S2, CFGLOC103937, CFGLOC103947, CFGLOC103939, CFGLOC103945, CFGLOC103933, CFGLOC103941, CFGLOC103943, CFGLOC103935, SGAUGE103929, CFGLOC103930, LEWI.AOS.gauge, S1LOC103920, CFGLOC103921, CFGLOC103922, CFGLOC103923, S2LOC103924, CFGLOC103927, CFGLOC103926, CFGLOC103928, CFGLOC103925, METSTN103948, CFGLOC103949, CFGLOC103954, CFGLOC103950, CFGLOC103953, CFGLOC103951, CFGLOC103952",1/21/19,2/20/19,Y,actual,,LEWI.20170101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,secondary,A water treatment plant approximately 375m upstream of the sampling reach releases water zero to several times a day. The water treatment plant is approximately 275m east of Lewis Run off of Rt. 613.,,,20241118T050944Z,RELEASE-2025
2143,2143,6f4f23e2-393a-42b6-a432-033e08c715c8,D02,LEWI,LEWI,"LEWI.AOS.reach, LEWI.AOS.groundwater.well.008, LEWI.AOS.groundwater.well.007, LEWI.AOS.groundwater.well.006, LEWI.AOS.groundwater.well.005, LEWI.AOS.groundwater.well.004, LEWI.AOS.groundwater.well.003, LEWI.AOS.groundwater.well.002, LEWI.AOS.groundwater.well.001, LEWI.AOS.riparian.transect.10, LEWI.AOS.riparian.transect.09, LEWI.AOS.riparian.transect.08, LEWI.AOS.riparian.transect.07, LEWI.AOS.riparian.transect.06, LEWI.AOS.riparian.transect.05, LEWI.AOS.riparian.transect.04, LEWI.AOS.riparian.transect.03, LEWI.AOS.riparian.transect.02, LEWI.AOS.riparian.transect.01, LEWI.AOS.gauge, LEWI.AOS.discharge, LEWI.AOS.S2, CFGLOC103937, CFGLOC103947, CFGLOC103939, CFGLOC103945, CFGLOC103933, CFGLOC103941, CFGLOC103943, CFGLOC103935, SGAUGE103929, CFGLOC103930, LEWI.AOS.gauge, S1LOC103920, CFGLOC103921, CFGLOC103922, CFGLOC103923, S2LOC103924, CFGLOC103927, CFGLOC103926, CFGLOC103928, CFGLOC103925, METSTN103948, CFGLOC103949, CFGLOC103954, CFGLOC103950, CFGLOC103953, CFGLOC103951, CFGLOC103952",2/20/19,3/22/19,Y,actual,,LEWI.20170101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,secondary,A water treatment plant approximately 375m upstream of the sampling reach releases water zero to several times a day. The water treatment plant is approximately 275m east of Lewis Run off of Rt. 613.,,,20241118T103457Z,RELEASE-2025
2144,2144,9bdf0736-268b-4862-b864-0953a181a0aa,D02,LEWI,LEWI,"LEWI.AOS.reach, LEWI.AOS.groundwater.well.008, LEWI.AOS.groundwater.well.007, LEWI.AOS.groundwater.well.006, LEWI.AOS.groundwater.well.005, LEWI.AOS.groundwater.well.004, LEWI.AOS.groundwater.well.003, LEWI.AOS.groundwater.well.002, LEWI.AOS.groundwater.well.001, LEWI.AOS.riparian.transect.10, LEWI.AOS.riparian.transect.09, LEWI.AOS.riparian.transect.08, LEWI.AOS.riparian.transect.07, LEWI.AOS.riparian.transect.06, LEWI.AOS.riparian.transect.05, LEWI.AOS.riparian.transect.04, LEWI.AOS.riparian.transect.03, LEWI.AOS.riparian.transect.02, LEWI.AOS.riparian.transect.01, LEWI.AOS.gauge, LEWI.AOS.discharge, LEWI.AOS.S2, CFGLOC103937, CFGLOC103947, CFGLOC103939, CFGLOC103945, CFGLOC103933, CFGLOC103941, CFGLOC103943, CFGLOC103935, SGAUGE103929, CFGLOC103930, LEWI.AOS.gauge, S1LOC103920, CFGLOC103921, CFGLOC103922, CFGLOC103923, S2LOC103924, CFGLOC103927, CFGLOC103926, CFGLOC103928, CFGLOC103925, METSTN103948, CFGLOC103949, CFGLOC103954, CFGLOC103950, CFGLOC103953, CFGLOC103951, CFGLOC103952",3/22/19,4/21/19,Y,actual,,LEWI.20170101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,secondary,A water treatment plant approximately 375m upstream of the sampling reach releases water zero to several times a day. The water treatment plant is approximately 275m east of Lewis Run off of Rt. 613.,,,20241118T205728Z,RELEASE-2025
